participant_ID,target_y,validity,trial,phase,response,rt,Participant
P147,-0.31,valid,53,exhale,correct,0.404125500004739,P147
P147,10,catch,54,exhale,correct,NA,P147
P147,0.31,invalid,55,exhale,correct,0.531891000005999,P147
P147,-0.31,valid,56,exhale,correct,0.417995399999199,P147
P147,0.31,valid,57,exhale,correct,0.469659800000954,P147
P147,-0.31,invalid,58,exhale,correct,0.548836600006325,P147
P147,0.31,invalid,59,exhale,correct,0.648081899998942,P147
P147,10,catch,0,inhale,correct,NA,P147
P147,10,catch,1,inhale,correct,NA,P147
P147,0.31,invalid,2,inhale,correct,0.432853899998008,P147
P147,0.31,invalid,3,inhale,correct,0.460966099999496,P147
P147,-0.31,valid,4,inhale,correct,0.461019399997895,P147
P147,-0.31,invalid,5,inhale,correct,0.599715600008494,P147
P147,0.31,valid,6,inhale,correct,0.322252800004208,P147
P147,-0.31,invalid,7,inhale,correct,0.457769400003599,P147
P147,-0.31,valid,8,inhale,correct,0.505690199992387,P147
P147,-0.31,invalid,9,inhale,correct,0.37290529999882,P147
P147,0.31,invalid,10,inhale,correct,0.483939800004009,P147
P147,-0.31,invalid,11,inhale,correct,0.402896100000362,P147
P147,0.31,valid,12,inhale,correct,0.317392700002529,P147
P147,10,catch,13,inhale,correct,NA,P147
P147,-0.31,invalid,14,inhale,correct,0.428147699989495,P147
P147,-0.31,valid,15,inhale,correct,0.443856300000334,P147
P147,10,catch,16,inhale,correct,NA,P147
P147,10,catch,17,inhale,correct,NA,P147
P147,0.31,invalid,18,inhale,correct,0.664896899994346,P147
P147,10,catch,19,inhale,incorrect,0.545576999997138,P147
P147,0.31,invalid,20,inhale,correct,0.436222200005432,P147
P147,-0.31,valid,21,inhale,correct,0.65810820000479,P147
P147,0.31,valid,22,inhale,correct,2.28590989999066,P147
P147,-0.31,invalid,23,inhale,correct,0.453332600009162,P147
P147,0.31,valid,24,inhale,correct,0.502370100002736,P147
P147,-0.31,invalid,25,inhale,correct,0.43852660000266,P147
P147,-0.31,valid,26,inhale,correct,0.392635600001086,P147
P147,0.31,valid,27,inhale,correct,0.736164799993276,P147
P147,10,catch,28,inhale,correct,NA,P147
P147,0.31,valid,29,inhale,correct,0.524447099989629,P147
P147,0.31,valid,30,inhale,correct,0.529742800004897,P147
P147,-0.31,valid,31,inhale,correct,0.483115299997735,P147
P147,0.31,valid,32,inhale,correct,0.429178500009584,P147
P147,-0.31,invalid,33,inhale,correct,0.400674000004074,P147
P147,10,catch,34,inhale,correct,NA,P147
P147,0.31,valid,35,inhale,correct,0.512374999991152,P147
P147,-0.31,invalid,36,inhale,correct,0.356310600007419,P147
P147,0.31,invalid,37,inhale,correct,0.439148999997997,P147
P147,0.31,invalid,38,inhale,correct,0.434998200013069,P147
P147,0.31,valid,39,inhale,correct,0.578552999999374,P147
P147,0.31,invalid,40,inhale,correct,0.41132590000052,P147
P147,10,catch,41,inhale,correct,NA,P147
P147,-0.31,valid,42,inhale,correct,0.542084299988346,P147
P147,10,catch,43,inhale,correct,NA,P147
P147,0.31,invalid,44,inhale,correct,0.520669000005,P147
P147,0.31,invalid,45,inhale,correct,0.436077899998054,P147
P147,0.31,valid,46,inhale,correct,0.54323400001158,P147
P147,-0.31,valid,47,inhale,correct,0.452365699995426,P147
P147,-0.31,invalid,48,inhale,correct,0.534659800003283,P147
P147,10,catch,49,inhale,correct,NA,P147
P147,-0.31,valid,50,inhale,correct,0.433042399992701,P147
P147,-0.31,valid,51,inhale,correct,0.466581000000588,P147
P147,-0.31,invalid,52,inhale,correct,0.644821599998977,P147
P147,-0.31,valid,53,inhale,correct,0.784522500005551,P147
P147,10,catch,54,inhale,correct,NA,P147
P147,0.31,invalid,55,inhale,correct,0.456190800003242,P147
P147,-0.31,valid,56,inhale,correct,0.503359900001669,P147
P147,0.31,valid,57,inhale,correct,0.387847300007707,P147
P147,-0.31,invalid,58,inhale,correct,0.363054799992824,P147
P147,0.31,invalid,59,inhale,correct,0.634156000000075,P147
P148,10,catch,0,exhale,correct,NA,P148
P148,10,catch,1,exhale,correct,NA,P148
P148,0.31,invalid,2,exhale,correct,0.321879800001625,P148
P148,0.31,invalid,3,exhale,correct,0.330474400005187,P148
P148,-0.31,valid,4,exhale,correct,0.464332700008526,P148
P148,-0.31,invalid,5,exhale,correct,0.322435599999153,P148
P148,0.31,valid,6,exhale,correct,0.309768399994937,P148
P148,-0.31,invalid,7,exhale,correct,0.370558700000402,P148
P148,-0.31,valid,8,exhale,correct,0.379557499996736,P148
P148,-0.31,invalid,9,exhale,correct,0.371108799998183,P148
P148,0.31,invalid,10,exhale,correct,0.338787000000593,P148
P148,-0.31,invalid,11,exhale,correct,0.415610299998662,P148
P148,0.31,valid,12,exhale,correct,0.377263999995193,P148
P148,10,catch,13,exhale,correct,NA,P148
P148,-0.31,invalid,14,exhale,correct,0.497432600008324,P148
P148,-0.31,valid,15,exhale,correct,0.377640600010636,P148
P148,10,catch,16,exhale,correct,NA,P148
P148,10,catch,17,exhale,correct,NA,P148
P148,0.31,invalid,18,exhale,correct,0.391412299999502,P148
P148,10,catch,19,exhale,correct,NA,P148
P148,0.31,invalid,20,exhale,correct,0.344798300007824,P148
P148,-0.31,valid,21,exhale,correct,0.477632199996151,P148
P148,0.31,valid,22,exhale,correct,0.364277899992885,P148
P148,-0.31,invalid,23,exhale,correct,0.350034399991273,P148
P148,0.31,valid,24,exhale,correct,0.308487299989793,P148
P148,-0.31,invalid,25,exhale,correct,0.366193599998951,P148
P148,-0.31,valid,26,exhale,correct,0.37448550001136,P148
P148,0.31,valid,27,exhale,correct,0.368259199996828,P148
P148,10,catch,28,exhale,correct,NA,P148
P148,0.31,valid,29,exhale,correct,0.265585800007102,P148
P148,0.31,valid,30,exhale,correct,0.458848200010834,P148
P148,-0.31,valid,31,exhale,correct,0.439562200001092,P148
P148,0.31,valid,32,exhale,correct,0.315184199993382,P148
P148,-0.31,invalid,33,exhale,correct,0.260671700001694,P148
P148,10,catch,34,exhale,correct,NA,P148
P148,0.31,valid,35,exhale,correct,0.468307999995886,P148
P148,-0.31,invalid,36,exhale,correct,0.426061899997876,P148
P148,0.31,invalid,37,exhale,correct,0.41825789998984,P148
P148,0.31,invalid,38,exhale,correct,0.38378270000976,P148
P148,0.31,valid,39,exhale,correct,0.420491600001696,P148
P148,0.31,invalid,40,exhale,correct,0.359109900004114,P148
P148,10,catch,41,exhale,correct,NA,P148
P148,-0.31,valid,42,exhale,correct,0.331916199997067,P148
P148,10,catch,43,exhale,correct,NA,P148
P148,0.31,invalid,44,exhale,correct,0.314612000001944,P148
P148,0.31,invalid,45,exhale,correct,0.382010200002696,P148
P148,0.31,valid,46,exhale,correct,0.43672380001226,P148
P148,-0.31,valid,47,exhale,correct,0.377984000006109,P148
P148,-0.31,invalid,48,exhale,correct,0.468146100000013,P148
P148,10,catch,49,exhale,correct,NA,P148
P148,-0.31,valid,50,exhale,correct,0.396196699992288,P148
P148,-0.31,valid,51,exhale,correct,0.31543829999282,P148
P148,-0.31,invalid,52,exhale,correct,0.311086999994586,P148
P148,-0.31,valid,53,exhale,correct,0.374277499999152,P148
P148,10,catch,54,exhale,correct,NA,P148
P148,0.31,invalid,55,exhale,correct,0.372261700002127,P148
P148,-0.31,valid,56,exhale,correct,0.33543410000857,P148
P148,0.31,valid,57,exhale,correct,0.35560950000945,P148
P148,-0.31,invalid,58,exhale,correct,0.291829299996607,P148
P148,0.31,invalid,59,exhale,correct,0.388605100000859,P148
P148,10,catch,0,inhale,correct,NA,P148
P148,10,catch,1,inhale,correct,NA,P148
P148,0.31,invalid,2,inhale,correct,0.401221000007354,P148
P148,0.31,invalid,3,inhale,correct,0.675328500001342,P148
P148,-0.31,valid,4,inhale,correct,0.372714999990421,P148
P148,-0.31,invalid,5,inhale,correct,0.386600899990299,P148
P148,0.31,valid,6,inhale,correct,0.418126499993377,P148
P148,-0.31,invalid,7,inhale,correct,0.284872999996878,P148
P148,-0.31,valid,8,inhale,correct,0.306603299992275,P148
P148,-0.31,invalid,9,inhale,correct,0.282735099986894,P148
P148,0.31,invalid,10,inhale,correct,0.279312899991055,P148
P148,-0.31,invalid,11,inhale,correct,0.279992600000696,P148
P148,0.31,valid,12,inhale,correct,0.259404399999767,P148
P148,10,catch,13,inhale,correct,NA,P148
P148,-0.31,invalid,14,inhale,correct,0.470988999994006,P148
P148,-0.31,valid,15,inhale,correct,0.395145600006799,P148
P148,10,catch,16,inhale,correct,NA,P148
P148,10,catch,17,inhale,correct,NA,P148
P148,0.31,invalid,18,inhale,correct,0.311342099987087,P148
P148,10,catch,19,inhale,correct,NA,P148
P148,0.31,invalid,20,inhale,correct,0.380065100005595,P148
P148,-0.31,valid,21,inhale,correct,0.384396800000104,P148
P148,0.31,valid,22,inhale,correct,0.356172599989804,P148
P148,-0.31,invalid,23,inhale,correct,0.362074000004213,P148
P148,0.31,valid,24,inhale,correct,0.294153199996799,P148
P148,-0.31,invalid,25,inhale,correct,0.400508100006846,P148
P148,-0.31,valid,26,inhale,correct,0.365816000004997,P148
P148,0.31,valid,27,inhale,correct,0.481629200003226,P148
P148,10,catch,28,inhale,correct,NA,P148
P148,0.31,valid,29,inhale,correct,0.34785190000548,P148
P148,0.31,valid,30,inhale,correct,0.281463999999687,P148
P148,-0.31,valid,31,inhale,correct,0.352701399999205,P148
P148,0.31,valid,32,inhale,correct,0.384451999998419,P148
P148,-0.31,invalid,33,inhale,correct,0.355959100008477,P148
P148,10,catch,34,inhale,correct,NA,P148
P148,0.31,valid,35,inhale,correct,0.3875340000086,P148
P148,-0.31,invalid,36,inhale,correct,0.390156599998591,P148
P148,0.31,invalid,37,inhale,correct,0.478713200005586,P148
P148,0.31,invalid,38,inhale,correct,0.471452700003283,P148
P148,0.31,valid,39,inhale,correct,0.692002000010689,P148
P148,0.31,invalid,40,inhale,correct,0.47663580000517,P148
P148,10,catch,41,inhale,correct,NA,P148
P148,-0.31,valid,42,inhale,correct,0.334100399995805,P148
P148,10,catch,43,inhale,incorrect,0.40126529999543,P148
P148,0.31,invalid,44,inhale,correct,0.381839400011813,P148
P148,0.31,invalid,45,inhale,correct,0.350461299996823,P148
P148,0.31,valid,46,inhale,correct,0.343211400002474,P148
P148,-0.31,valid,47,inhale,correct,0.355941300003906,P148
P148,-0.31,invalid,48,inhale,correct,0.278638099989621,P148
P148,10,catch,49,inhale,incorrect,0.289172899996629,P148
P148,-0.31,valid,50,inhale,correct,0.231992900007754,P148
P148,-0.31,valid,51,inhale,correct,0.353221199999098,P148
P148,-0.31,invalid,52,inhale,correct,0.316995600005612,P148
P148,-0.31,valid,53,inhale,correct,0.279187399995863,P148
P148,10,catch,54,inhale,incorrect,0.318226899995352,P148
P148,0.31,invalid,55,inhale,correct,1.1863888999942,P148
P148,-0.31,valid,56,inhale,correct,0.387654999998631,P148
P148,0.31,valid,57,inhale,correct,0.349912799996673,P148
P148,-0.31,invalid,58,inhale,correct,0.329698799992912,P148
P148,0.31,invalid,59,inhale,correct,0.396772700012662,P148
P149,10,catch,0,inhale,correct,NA,P149
P149,10,catch,1,inhale,correct,NA,P149
P149,0.31,invalid,2,inhale,correct,0.303468300000532,P149
P149,0.31,invalid,3,inhale,correct,0.33407339999394,P149
P149,-0.31,valid,4,inhale,correct,0.33953680000559,P149
P149,-0.31,invalid,5,inhale,correct,0.325486499990802,P149
P149,0.31,valid,6,inhale,correct,0.290611100004753,P149
P149,-0.31,invalid,7,inhale,correct,0.318651399997179,P149
P149,-0.31,valid,8,inhale,correct,0.350795299993479,P149
P149,-0.31,invalid,9,inhale,correct,0.333338399999775,P149
P149,0.31,invalid,10,inhale,correct,0.311414499999955,P149
P149,-0.31,invalid,11,inhale,correct,0.335468599994783,P149
P149,0.31,valid,12,inhale,correct,0.315430899994681,P149
P149,10,catch,13,inhale,correct,NA,P149
P149,-0.31,invalid,14,inhale,correct,0.350445500007481,P149
P149,-0.31,valid,15,inhale,correct,0.339016300000367,P149
P149,10,catch,16,inhale,correct,NA,P149
P149,10,catch,17,inhale,correct,NA,P149
P149,0.31,invalid,18,inhale,correct,0.327017899995553,P149
P149,10,catch,19,inhale,correct,NA,P149
P149,0.31,invalid,20,inhale,correct,0.341089399997145,P149
P149,-0.31,valid,21,inhale,correct,0.41076419998717,P149
P149,0.31,valid,22,inhale,correct,0.398813700012397,P149
P149,-0.31,invalid,23,inhale,correct,0.335231600009138,P149
P149,0.31,valid,24,inhale,correct,0.332176900003105,P149
P149,-0.31,invalid,25,inhale,correct,0.410411700009718,P149
P149,-0.31,valid,26,inhale,correct,0.340595600006054,P149
P149,0.31,valid,27,inhale,correct,0.341882099994109,P149
P149,10,catch,28,inhale,correct,NA,P149
P149,0.31,valid,29,inhale,correct,0.359086500000558,P149
P149,0.31,valid,30,inhale,correct,0.326613900004304,P149
P149,-0.31,valid,31,inhale,correct,0.332168799999636,P149
P149,0.31,valid,32,inhale,correct,0.329437300009886,P149
P149,-0.31,invalid,33,inhale,correct,0.297709000005852,P149
P149,10,catch,34,inhale,correct,NA,P149
P149,0.31,valid,35,inhale,correct,0.361169900003006,P149
P149,-0.31,invalid,36,inhale,correct,0.315135500000906,P149
P149,0.31,invalid,37,inhale,correct,0.324465999990935,P149
P149,0.31,invalid,38,inhale,correct,0.302978400010034,P149
P149,0.31,valid,39,inhale,correct,0.296431299997494,P149
P149,0.31,invalid,40,inhale,correct,0.393530999994255,P149
P149,10,catch,41,inhale,correct,NA,P149
P149,-0.31,valid,42,inhale,correct,0.36063570000988,P149
P149,10,catch,43,inhale,correct,NA,P149
P149,0.31,invalid,44,inhale,correct,0.348932900000364,P149
P149,0.31,invalid,45,inhale,correct,0.384017800010042,P149
P149,0.31,valid,46,inhale,correct,0.350110800005496,P149
P149,-0.31,valid,47,inhale,correct,0.396541399997659,P149
P149,-0.31,invalid,48,inhale,correct,0.371405700003379,P149
P149,10,catch,49,inhale,correct,NA,P149
P149,-0.31,valid,50,inhale,correct,0.363103900002898,P149
P149,-0.31,valid,51,inhale,correct,0.282529000003706,P149
P149,-0.31,invalid,52,inhale,correct,0.336557899994659,P149
P149,-0.31,valid,53,inhale,correct,0.339036400007899,P149
P149,10,catch,54,inhale,correct,NA,P149
P149,0.31,invalid,55,inhale,correct,0.331364600002416,P149
P149,-0.31,valid,56,inhale,correct,0.393177599995397,P149
P149,0.31,valid,57,inhale,correct,0.388546100002714,P149
P149,-0.31,invalid,58,inhale,correct,0.363320399992517,P149
P149,0.31,invalid,59,inhale,correct,0.365881899997476,P149
P149,10,catch,0,exhale,correct,NA,P149
P149,10,catch,1,exhale,correct,NA,P149
P149,0.31,invalid,2,exhale,correct,0.367377300004591,P149
P149,0.31,invalid,3,exhale,correct,0.36383719999867,P149
P149,-0.31,valid,4,exhale,correct,0.391223600003286,P149
P149,-0.31,invalid,5,exhale,correct,0.470604700007243,P149
P149,0.31,valid,6,exhale,correct,0.341623300002539,P149
P149,-0.31,invalid,7,exhale,correct,0.381934600009117,P149
P149,-0.31,valid,8,exhale,correct,0.371593799995026,P149
P149,-0.31,invalid,9,exhale,correct,0.389574300003005,P149
P149,0.31,invalid,10,exhale,correct,0.323214500007452,P149
P149,-0.31,invalid,11,exhale,correct,0.352955099995597,P149
P149,0.31,valid,12,exhale,correct,0.437587300009909,P149
P149,10,catch,13,exhale,correct,NA,P149
P149,-0.31,invalid,14,exhale,correct,0.399519700004021,P149
P149,-0.31,valid,15,exhale,correct,0.377970800007461,P149
P149,10,catch,16,exhale,correct,NA,P149
P149,10,catch,17,exhale,correct,NA,P149
P149,0.31,invalid,18,exhale,correct,0.385140999991563,P149
P149,10,catch,19,exhale,correct,NA,P149
P149,0.31,invalid,20,exhale,correct,0.411905700006173,P149
P149,-0.31,valid,21,exhale,correct,0.428264000001946,P149
P149,0.31,valid,22,exhale,correct,0.346712899990962,P149
P149,-0.31,invalid,23,exhale,correct,0.397518600002513,P149
P149,0.31,valid,24,exhale,correct,0.409895799995866,P149
P149,-0.31,invalid,25,exhale,correct,0.434652399999322,P149
P149,-0.31,valid,26,exhale,correct,0.381375400000252,P149
P149,0.31,valid,27,exhale,correct,0.505445100003271,P149
P149,10,catch,28,exhale,correct,NA,P149
P149,0.31,valid,29,exhale,correct,0.441925399994943,P149
P149,0.31,valid,30,exhale,correct,0.359641599992756,P149
P149,-0.31,valid,31,exhale,correct,0.3318733000051,P149
P149,0.31,valid,32,exhale,correct,0.371566799993161,P149
P149,-0.31,invalid,33,exhale,correct,0.415039699990302,P149
P149,10,catch,34,exhale,correct,NA,P149
P149,0.31,valid,35,exhale,correct,0.814711800005171,P149
P149,-0.31,invalid,36,exhale,correct,0.422584600004484,P149
P149,0.31,invalid,37,exhale,correct,0.408049899997422,P149
P149,0.31,invalid,38,exhale,correct,0.599404399996274,P149
P149,0.31,valid,39,exhale,correct,0.360753999993904,P149
P149,0.31,invalid,40,exhale,correct,0.353045399999246,P149
P149,10,catch,41,exhale,correct,NA,P149
P149,-0.31,valid,42,exhale,correct,0.393961800000397,P149
P149,10,catch,43,exhale,correct,NA,P149
P149,0.31,invalid,44,exhale,correct,0.421005800002604,P149
P149,0.31,invalid,45,exhale,correct,0.458439899986843,P149
P149,0.31,valid,46,exhale,correct,0.436817599998903,P149
P149,-0.31,valid,47,exhale,correct,0.518977300002007,P149
P149,-0.31,invalid,48,exhale,correct,0.409468799989554,P149
P149,10,catch,49,exhale,correct,NA,P149
P149,-0.31,valid,50,exhale,correct,0.405506099996273,P149
P149,-0.31,valid,51,exhale,correct,0.347794600005727,P149
P149,-0.31,invalid,52,exhale,correct,0.355452300005709,P149
P149,-0.31,valid,53,exhale,correct,0.348072999986471,P149
P149,10,catch,54,exhale,correct,NA,P149
P149,0.31,invalid,55,exhale,correct,0.371959700001753,P149
P149,-0.31,valid,56,exhale,correct,0.365742299996782,P149
P149,0.31,valid,57,exhale,correct,0.520975500010536,P149
P149,-0.31,invalid,58,exhale,correct,0.360428600004525,P149
P149,0.31,invalid,59,exhale,correct,0.343477000002167,P149
P150,10,catch,0,inhale,correct,NA,P150
P150,10,catch,1,inhale,correct,NA,P150
P150,0.31,invalid,2,inhale,correct,0.386684900004184,P150
P150,0.31,invalid,3,inhale,correct,0.505276700001559,P150
P150,-0.31,valid,4,inhale,correct,0.620560399998794,P150
P150,-0.31,invalid,5,inhale,correct,0.258251599996584,P150
P150,0.31,valid,6,inhale,correct,0.484237299999222,P150
P150,-0.31,invalid,7,inhale,correct,0.296932600002037,P150
P150,-0.31,valid,8,inhale,correct,0.416065500001423,P150
P150,-0.31,invalid,9,inhale,correct,0.365742300011334,P150
P150,0.31,invalid,10,inhale,correct,0.435669800004689,P150
P150,-0.31,invalid,11,inhale,correct,0.357197400007863,P150
P150,0.31,valid,12,inhale,correct,0.36040829999547,P150
P150,10,catch,13,inhale,correct,NA,P150
P150,-0.31,invalid,14,inhale,correct,0.462794000006397,P150
P150,-0.31,valid,15,inhale,correct,0.352623099999619,P150
P150,10,catch,16,inhale,correct,NA,P150
P150,10,catch,17,inhale,correct,NA,P150
P150,0.31,invalid,18,inhale,correct,0.496581300001708,P150
P150,10,catch,19,inhale,correct,NA,P150
P150,0.31,invalid,20,inhale,correct,0.377134499998647,P150
P150,-0.31,valid,21,inhale,correct,0.83977180000511,P150
P150,0.31,valid,22,inhale,correct,0.384790399999474,P150
P150,-0.31,invalid,23,inhale,correct,0.348794100005762,P150
P150,0.31,valid,24,inhale,correct,0.358093599992571,P150
P150,-0.31,invalid,25,inhale,correct,0.453052800003206,P150
P150,-0.31,valid,26,inhale,correct,0.397159199987072,P150
P150,0.31,valid,27,inhale,correct,0.388233399993624,P150
P150,10,catch,28,inhale,correct,NA,P150
P150,0.31,valid,29,inhale,correct,0.310182799992617,P150
P150,0.31,valid,30,inhale,correct,0.404154800009564,P150
P150,-0.31,valid,31,inhale,correct,0.368606799995177,P150
P150,0.31,valid,32,inhale,correct,0.432535200001439,P150
P150,-0.31,invalid,33,inhale,correct,0.427343599993037,P150
P150,10,catch,34,inhale,correct,NA,P150
P150,0.31,valid,35,inhale,correct,0.451019599990104,P150
P150,-0.31,invalid,36,inhale,correct,0.423602599999867,P150
P150,0.31,invalid,37,inhale,correct,0.370014600004652,P150
P150,0.31,invalid,38,inhale,correct,0.310277500000666,P150
P150,0.31,valid,39,inhale,correct,0.35707199999888,P150
P150,0.31,invalid,40,inhale,correct,0.37980900000548,P150
P150,10,catch,41,inhale,correct,NA,P150
P150,-0.31,valid,42,inhale,correct,0.396022500004619,P150
P150,10,catch,43,inhale,correct,NA,P150
P150,0.31,invalid,44,inhale,correct,0.497176299992134,P150
P150,0.31,invalid,45,inhale,correct,0.563748100001249,P150
P150,0.31,valid,46,inhale,correct,0.550477400000091,P150
P150,-0.31,valid,47,inhale,correct,0.370632899997872,P150
P150,-0.31,invalid,48,inhale,correct,0.404903500006185,P150
P150,10,catch,49,inhale,correct,NA,P150
P150,-0.31,valid,50,inhale,correct,0.403208499992616,P150
P150,-0.31,valid,51,inhale,correct,0.397278599994024,P150
P150,-0.31,invalid,52,inhale,correct,0.451524399992195,P150
P150,-0.31,valid,53,inhale,correct,0.413380700003472,P150
P150,10,catch,54,inhale,correct,NA,P150
P150,0.31,invalid,55,inhale,correct,0.46922669999185,P150
P150,-0.31,valid,56,inhale,correct,0.4679094000021,P150
P150,0.31,valid,57,inhale,correct,0.325191500000074,P150
P150,-0.31,invalid,58,inhale,correct,0.377490699989721,P150
P150,0.31,invalid,59,inhale,correct,0.394032700001844,P150
P150,10,catch,0,exhale,correct,NA,P150
P150,10,catch,1,exhale,correct,NA,P150
P150,0.31,invalid,2,exhale,correct,0.467909099999815,P150
P150,0.31,invalid,3,exhale,correct,0.391388399992138,P150
P150,-0.31,valid,4,exhale,correct,0.430498099987744,P150
P150,-0.31,invalid,5,exhale,correct,0.434064100001706,P150
P150,0.31,valid,6,exhale,correct,0.315303699986544,P150
P150,-0.31,invalid,7,exhale,correct,0.434618500003126,P150
P150,-0.31,valid,8,exhale,correct,0.420127899997169,P150
P150,-0.31,invalid,9,exhale,correct,0.434831800012034,P150
P150,0.31,invalid,10,exhale,correct,0.44063090000418,P150
P150,-0.31,invalid,11,exhale,correct,0.41524690001097,P150
P150,0.31,valid,12,exhale,correct,0.341204399999697,P150
P150,10,catch,13,exhale,incorrect,0.373453299995163,P150
P150,-0.31,invalid,14,exhale,correct,0.434564199997112,P150
P150,-0.31,valid,15,exhale,correct,0.401232999996864,P150
P150,10,catch,16,exhale,correct,NA,P150
P150,10,catch,17,exhale,correct,NA,P150
P150,0.31,invalid,18,exhale,correct,0.488644199998816,P150
P150,10,catch,19,exhale,correct,NA,P150
P150,0.31,invalid,20,exhale,correct,0.533957899999223,P150
P150,-0.31,valid,21,exhale,correct,0.427058699991903,P150
P150,0.31,valid,22,exhale,correct,0.367473700011033,P150
P150,-0.31,invalid,23,exhale,correct,0.499763899992104,P150
P150,0.31,valid,24,exhale,correct,0.383852899991325,P150
P150,-0.31,invalid,25,exhale,correct,0.394634600001154,P150
P150,-0.31,valid,26,exhale,correct,0.392721800002619,P150
P150,0.31,valid,27,exhale,correct,0.480418999999529,P150
P150,10,catch,28,exhale,correct,NA,P150
P150,0.31,valid,29,exhale,correct,0.485523399998783,P150
P150,0.31,valid,30,exhale,correct,0.394928099995013,P150
P150,-0.31,valid,31,exhale,correct,0.458864600004745,P150
P150,0.31,valid,32,exhale,correct,0.52278070000466,P150
P150,-0.31,invalid,33,exhale,correct,0.328203500001109,P150
P150,10,catch,34,exhale,correct,NA,P150
P150,0.31,valid,35,exhale,correct,0.427957000007154,P150
P150,-0.31,invalid,36,exhale,correct,0.419450100001995,P150
P150,0.31,invalid,37,exhale,correct,0.394229099998483,P150
P150,0.31,invalid,38,exhale,correct,0.341266899995389,P150
P150,0.31,valid,39,exhale,correct,0.39198229998874,P150
P150,0.31,invalid,40,exhale,correct,0.484427399991546,P150
P150,10,catch,41,exhale,correct,NA,P150
P150,-0.31,valid,42,exhale,correct,0.526725999996415,P150
P150,10,catch,43,exhale,correct,NA,P150
P150,0.31,invalid,44,exhale,correct,0.395412500001839,P150
P150,0.31,invalid,45,exhale,correct,0.513290599992615,P150
P150,0.31,valid,46,exhale,correct,0.337559399995371,P150
P150,-0.31,valid,47,exhale,correct,0.4945868000068,P150
P150,-0.31,invalid,48,exhale,correct,0.428929800007609,P150
P150,10,catch,49,exhale,correct,NA,P150
P150,-0.31,valid,50,exhale,correct,0.355445399996825,P150
P150,-0.31,valid,51,exhale,correct,0.394322899999679,P150
P150,-0.31,invalid,52,exhale,correct,0.401821799998288,P150
P150,-0.31,valid,53,exhale,correct,0.402916699997149,P150
P150,10,catch,54,exhale,correct,NA,P150
P150,0.31,invalid,55,exhale,correct,0.579376600013347,P150
P150,-0.31,valid,56,exhale,correct,0.611195100005716,P150
P150,0.31,valid,57,exhale,correct,0.384325600010925,P150
P150,-0.31,invalid,58,exhale,correct,0.383393399999477,P150
P150,0.31,invalid,59,exhale,correct,0.402428400004283,P150
P151,10,catch,0,exhale,correct,NA,P151
P151,10,catch,1,exhale,correct,NA,P151
P151,0.31,invalid,2,exhale,correct,0.383123999999953,P151
P151,0.31,invalid,3,exhale,correct,0.355989999996382,P151
P151,-0.31,valid,4,exhale,correct,0.461103199995705,P151
P151,-0.31,invalid,5,exhale,correct,0.330927599992719,P151
P151,0.31,valid,6,exhale,correct,0.172804400004679,P151
P151,-0.31,invalid,7,exhale,correct,0.232036100002006,P151
P151,-0.31,valid,8,exhale,correct,0.251125599999796,P151
P151,-0.31,invalid,9,exhale,correct,0.29668529999617,P151
P151,0.31,invalid,10,exhale,correct,0.254752100008773,P151
P151,-0.31,invalid,11,exhale,correct,0.294789499996114,P151
P151,0.31,valid,12,exhale,correct,0.195902799998294,P151
P151,10,catch,13,exhale,incorrect,0.182334900004207,P151
P151,-0.31,invalid,14,exhale,correct,0.229057899996405,P151
P151,-0.31,valid,15,exhale,correct,0.445762699993793,P151
P151,10,catch,16,exhale,correct,NA,P151
P151,10,catch,17,exhale,correct,NA,P151
P151,0.31,invalid,18,exhale,correct,0.350449700010358,P151
P151,10,catch,19,exhale,correct,NA,P151
P151,0.31,invalid,20,exhale,correct,0.311302100002649,P151
P151,-0.31,valid,21,exhale,correct,0.349013600003673,P151
P151,0.31,valid,22,exhale,correct,0.315704100008588,P151
P151,-0.31,invalid,23,exhale,correct,0.286072899994906,P151
P151,0.31,valid,24,exhale,correct,0.302583000011509,P151
P151,-0.31,invalid,25,exhale,correct,0.30032230001234,P151
P151,-0.31,valid,26,exhale,correct,0.343883900000947,P151
P151,0.31,valid,27,exhale,correct,0.293644899997162,P151
P151,10,catch,28,exhale,incorrect,0.328292100006365,P151
P151,0.31,valid,29,exhale,correct,0.352528799994616,P151
P151,0.31,valid,30,exhale,correct,0.342390700010583,P151
P151,-0.31,valid,31,exhale,correct,0.400926099988283,P151
P151,0.31,valid,32,exhale,correct,0.305110499990406,P151
P151,-0.31,invalid,33,exhale,correct,0.261113700005808,P151
P151,10,catch,34,exhale,correct,NA,P151
P151,0.31,valid,35,exhale,correct,0.325144100002944,P151
P151,-0.31,invalid,36,exhale,correct,0.355484200001229,P151
P151,0.31,invalid,37,exhale,correct,0.366074899997329,P151
P151,0.31,invalid,38,exhale,correct,0.458512600001995,P151
P151,0.31,valid,39,exhale,correct,0.394040800005314,P151
P151,0.31,invalid,40,exhale,correct,0.314281700004358,P151
P151,10,catch,41,exhale,correct,NA,P151
P151,-0.31,valid,42,exhale,correct,0.395574499998474,P151
P151,10,catch,43,exhale,correct,NA,P151
P151,0.31,invalid,44,exhale,correct,0.314820400002645,P151
P151,0.31,invalid,45,exhale,correct,0.324206699995557,P151
