participant_ID,target_x,validity,trial,phase,response,rt,Participant
P104,-0.31,invalid,52,inhale,correct,0.370822299999418,P104
P104,-0.31,valid,53,inhale,correct,0.38514589999977,P104
P104,10,catch,54,inhale,correct,NA,P104
P104,0.31,invalid,55,inhale,correct,0.417361200001324,P104
P104,-0.31,valid,56,inhale,correct,0.400541300012264,P104
P104,0.31,valid,57,inhale,correct,0.427443599997787,P104
P104,-0.31,invalid,58,inhale,correct,0.400170699998853,P104
P104,0.31,invalid,59,inhale,correct,0.337361999991117,P104
P105,10,catch,0,inhale,correct,NA,P105
P105,10,catch,1,inhale,correct,NA,P105
P105,0.31,invalid,2,inhale,correct,0.382391299999995,P105
P105,0.31,invalid,3,inhale,correct,0.397815799999989,P105
P105,-0.31,valid,4,inhale,correct,0.312602899999945,P105
P105,-0.31,invalid,5,inhale,correct,0.37082300000003,P105
P105,0.31,valid,6,inhale,correct,0.393876400000011,P105
P105,-0.31,invalid,7,inhale,correct,0.329624799999976,P105
P105,-0.31,valid,8,inhale,correct,0.269822900000008,P105
P105,-0.31,invalid,9,inhale,correct,0.381982099999959,P105
P105,0.31,invalid,10,inhale,correct,0.399106599999982,P105
P105,-0.31,invalid,11,inhale,correct,0.368304999999964,P105
P105,0.31,valid,12,inhale,correct,0.2611493,P105
P105,10,catch,13,inhale,incorrect,0.274085100000036,P105
P105,-0.31,invalid,14,inhale,correct,0.406454999999994,P105
P105,-0.31,valid,15,inhale,correct,0.408845299999996,P105
P105,10,catch,16,inhale,correct,NA,P105
P105,10,catch,17,inhale,correct,NA,P105
P105,0.31,invalid,18,inhale,correct,0.449341800000013,P105
P105,10,catch,19,inhale,correct,NA,P105
P105,0.31,invalid,20,inhale,correct,0.381155199999966,P105
P105,-0.31,valid,21,inhale,correct,0.357841399999984,P105
P105,0.31,valid,22,inhale,correct,0.395310999999992,P105
P105,-0.31,invalid,23,inhale,correct,0.35936380000004,P105
P105,0.31,valid,24,inhale,correct,0.361333900000091,P105
P105,-0.31,invalid,25,inhale,correct,0.613339200000041,P105
P105,-0.31,valid,26,inhale,correct,0.361994400000071,P105
P105,0.31,valid,27,inhale,correct,0.301966099999959,P105
P105,10,catch,28,inhale,correct,NA,P105
P105,0.31,valid,29,inhale,correct,0.335461799999962,P105
P105,0.31,valid,30,inhale,correct,0.346296800000005,P105
P105,-0.31,valid,31,inhale,correct,0.409111399999915,P105
P105,0.31,valid,32,inhale,correct,0.365987300000029,P105
P105,-0.31,invalid,33,inhale,correct,0.331783500000029,P105
P105,10,catch,34,inhale,correct,NA,P105
P105,0.31,valid,35,inhale,correct,0.443518199999971,P105
P105,-0.31,invalid,36,inhale,correct,0.401517300000023,P105
P105,0.31,invalid,37,inhale,correct,0.420609799999966,P105
P105,0.31,invalid,38,inhale,correct,0.383354300000065,P105
P105,0.31,valid,39,inhale,correct,0.337234200000012,P105
P105,0.31,invalid,40,inhale,correct,0.318291900000077,P105
P105,10,catch,41,inhale,correct,NA,P105
P105,-0.31,valid,42,inhale,correct,0.379330299999992,P105
P105,10,catch,43,inhale,incorrect,0.319034999999985,P105
P105,0.31,invalid,44,inhale,correct,0.389948200000049,P105
P105,0.31,invalid,45,inhale,correct,0.712801600000034,P105
P105,0.31,valid,46,inhale,correct,0.361104899999987,P105
P105,-0.31,valid,47,inhale,correct,0.451912099999959,P105
P105,-0.31,invalid,48,inhale,correct,0.482741400000009,P105
P105,10,catch,49,inhale,correct,NA,P105
P105,-0.31,valid,50,inhale,correct,0.429356100000064,P105
P105,-0.31,valid,51,inhale,correct,0.416308100000037,P105
P105,-0.31,invalid,52,inhale,correct,0.383311899999967,P105
P105,-0.31,valid,53,inhale,correct,0.528563799999915,P105
P105,10,catch,54,inhale,correct,NA,P105
P105,0.31,invalid,55,inhale,correct,0.418160499999999,P105
P105,-0.31,valid,56,inhale,correct,0.4429619,P105
P105,0.31,valid,57,inhale,correct,0.350954000000002,P105
P105,-0.31,invalid,58,inhale,correct,0.517054099999996,P105
P105,0.31,invalid,59,inhale,correct,0.350726699999996,P105
P105,10,catch,0,exhale,correct,NA,P105
P105,10,catch,1,exhale,correct,NA,P105
P105,0.31,invalid,2,exhale,correct,0.370873099999926,P105
P105,0.31,invalid,3,exhale,correct,0.312077299999942,P105
P105,-0.31,valid,4,exhale,correct,0.520000099999947,P105
P105,-0.31,invalid,5,exhale,correct,0.302597300000002,P105
P105,0.31,valid,6,exhale,correct,0.387753100000054,P105
P105,-0.31,invalid,7,exhale,correct,0.285278400000038,P105
P105,-0.31,valid,8,exhale,correct,0.327858200000037,P105
P105,-0.31,invalid,9,exhale,correct,0.284845099999984,P105
P105,0.31,invalid,10,exhale,correct,0.348084800000038,P105
P105,-0.31,invalid,11,exhale,correct,0.424579900000026,P105
P105,0.31,valid,12,exhale,correct,0.354396700000052,P105
P105,10,catch,13,exhale,incorrect,0.297599600000012,P105
P105,-0.31,invalid,14,exhale,correct,0.396003899999982,P105
P105,-0.31,valid,15,exhale,correct,0.390679099999943,P105
P105,10,catch,16,exhale,correct,NA,P105
P105,10,catch,17,exhale,correct,NA,P105
P105,0.31,invalid,18,exhale,correct,0.453579900000022,P105
P105,10,catch,19,exhale,correct,NA,P105
P105,0.31,invalid,20,exhale,correct,0.425105200000075,P105
P105,-0.31,valid,21,exhale,correct,0.399054899999896,P105
P105,0.31,valid,22,exhale,correct,0.518522899999994,P105
P105,-0.31,invalid,23,exhale,correct,0.351647500000013,P105
P105,0.31,valid,24,exhale,correct,0.39490760000001,P105
P105,-0.31,invalid,25,exhale,correct,0.375033600000052,P105
P105,-0.31,valid,26,exhale,correct,0.378736799999956,P105
P105,0.31,valid,27,exhale,correct,0.425618400000076,P105
P105,10,catch,28,exhale,incorrect,0.267759500000011,P105
P105,0.31,valid,29,exhale,correct,0.493823899999938,P105
P105,0.31,valid,30,exhale,correct,0.420340199999941,P105
P105,-0.31,valid,31,exhale,correct,0.49662289999992,P105
P105,0.31,valid,32,exhale,correct,0.580273799999986,P105
P105,-0.31,invalid,33,exhale,correct,0.54473459999997,P105
P105,10,catch,34,exhale,correct,NA,P105
P105,0.31,valid,35,exhale,correct,0.367374899999959,P105
P105,-0.31,invalid,36,exhale,correct,0.358319899999969,P105
P105,0.31,invalid,37,exhale,correct,0.330125299999963,P105
P105,0.31,invalid,38,exhale,correct,0.322135500000059,P105
P105,0.31,valid,39,exhale,correct,0.360012899999901,P105
P105,0.31,invalid,40,exhale,correct,0.347811800000045,P105
P105,10,catch,41,exhale,incorrect,0.378585499999872,P105
P105,-0.31,valid,42,exhale,correct,0.391299299999901,P105
P105,10,catch,43,exhale,correct,NA,P105
P105,0.31,invalid,44,exhale,correct,0.331891699999915,P105
P105,0.31,invalid,45,exhale,correct,0.5511391,P105
P105,0.31,valid,46,exhale,correct,0.434655999999904,P105
P105,-0.31,valid,47,exhale,correct,0.384363200000053,P105
P105,-0.31,invalid,48,exhale,correct,0.433829099999912,P105
P105,10,catch,49,exhale,correct,NA,P105
P105,-0.31,valid,50,exhale,correct,0.650615499999958,P105
P105,-0.31,valid,51,exhale,correct,0.436411299999918,P105
P105,-0.31,invalid,52,exhale,correct,0.357785299999932,P105
P105,-0.31,valid,53,exhale,correct,0.314211699999987,P105
P105,10,catch,54,exhale,correct,NA,P105
P105,0.31,invalid,55,exhale,correct,0.41804460000003,P105
P105,-0.31,valid,56,exhale,correct,0.365712300000041,P105
P105,0.31,valid,57,exhale,correct,0.397882100000061,P105
P105,-0.31,invalid,58,exhale,correct,0.418454999999994,P105
P105,0.31,invalid,59,exhale,correct,0.39176550000002,P105
P106,10,catch,0,exhale,correct,NA,P106
P106,10,catch,1,exhale,correct,NA,P106
P106,0.31,invalid,2,exhale,correct,0.367956800000684,P106
P106,0.31,invalid,3,exhale,correct,0.345050399999309,P106
P106,-0.31,valid,4,exhale,correct,0.352023299999928,P106
P106,-0.31,invalid,5,exhale,correct,0.372837999999319,P106
P106,0.31,valid,6,exhale,correct,0.311456499999622,P106
P106,-0.31,invalid,7,exhale,correct,0.347529899999245,P106
P106,-0.31,valid,8,exhale,correct,0.379046300000482,P106
P106,-0.31,invalid,9,exhale,correct,0.380278999999973,P106
P106,0.31,invalid,10,exhale,correct,0.505270999999993,P106
P106,-0.31,invalid,11,exhale,correct,0.471810600000026,P106
P106,0.31,valid,12,exhale,correct,0.344045599999845,P106
P106,10,catch,13,exhale,correct,NA,P106
P106,-0.31,invalid,14,exhale,correct,0.379912200000035,P106
P106,-0.31,valid,15,exhale,correct,0.376870399999461,P106
P106,10,catch,16,exhale,correct,NA,P106
P106,10,catch,17,exhale,correct,NA,P106
P106,0.31,invalid,18,exhale,correct,0.399368999999751,P106
P106,10,catch,19,exhale,correct,NA,P106
P106,0.31,invalid,20,exhale,correct,0.459850600000209,P106
P106,-0.31,valid,21,exhale,correct,0.457680100000289,P106
P106,0.31,valid,22,exhale,correct,0.371521200000643,P106
P106,-0.31,invalid,23,exhale,correct,0.379254399999809,P106
P106,0.31,valid,24,exhale,correct,0.312366499999371,P106
P106,-0.31,invalid,25,exhale,correct,0.411455399999795,P106
P106,-0.31,valid,26,exhale,correct,0.360456399999748,P106
P106,0.31,valid,27,exhale,correct,0.31790809999984,P106
P106,10,catch,28,exhale,correct,NA,P106
P106,0.31,valid,29,exhale,correct,0.32049779999943,P106
P106,0.31,valid,30,exhale,correct,0.404068499999994,P106
P106,-0.31,valid,31,exhale,correct,0.288006299999324,P106
P106,0.31,valid,32,exhale,correct,0.3017490000002,P106
P106,-0.31,invalid,33,exhale,correct,0.340618599999289,P106
P106,10,catch,34,exhale,correct,NA,P106
P106,0.31,valid,35,exhale,correct,0.356898000000001,P106
P106,-0.31,invalid,36,exhale,correct,0.307471500000247,P106
P106,0.31,invalid,37,exhale,correct,0.30706629999986,P106
P106,0.31,invalid,38,exhale,correct,0.357311800000389,P106
P106,0.31,valid,39,exhale,correct,0.345577300000514,P106
P106,0.31,invalid,40,exhale,correct,0.379840699999477,P106
P106,10,catch,41,exhale,correct,NA,P106
P106,-0.31,valid,42,exhale,correct,0.350522400000045,P106
P106,10,catch,43,exhale,correct,NA,P106
P106,0.31,invalid,44,exhale,correct,0.358318000000509,P106
P106,0.31,invalid,45,exhale,correct,0.377684000000045,P106
P106,0.31,valid,46,exhale,correct,0.296135700000377,P106
P106,-0.31,valid,47,exhale,correct,0.393724300000031,P106
P106,-0.31,invalid,48,exhale,correct,0.263430900000458,P106
P106,10,catch,49,exhale,correct,NA,P106
P106,-0.31,valid,50,exhale,correct,0.369302400000379,P106
P106,-0.31,valid,51,exhale,correct,0.278878400000394,P106
P106,-0.31,invalid,52,exhale,correct,0.295866299999943,P106
P106,-0.31,valid,53,exhale,correct,0.305667499999799,P106
P106,10,catch,54,exhale,correct,NA,P106
P106,0.31,invalid,55,exhale,correct,0.327612500000214,P106
P106,-0.31,valid,56,exhale,correct,0.707648499999777,P106
P106,0.31,valid,57,exhale,correct,0.444170400000075,P106
P106,-0.31,invalid,58,exhale,correct,0.261108900000181,P106
P106,0.31,invalid,59,exhale,correct,0.294046400000298,P106
P106,10,catch,0,inhale,correct,NA,P106
P106,10,catch,1,inhale,correct,NA,P106
P106,0.31,invalid,2,inhale,correct,0.525072100000216,P106
P106,0.31,invalid,3,inhale,correct,0.384293600000092,P106
P106,-0.31,valid,4,inhale,correct,0.370479700000033,P106
P106,-0.31,invalid,5,inhale,correct,0.287890900000093,P106
P106,0.31,valid,6,inhale,correct,0.305176400000164,P106
P106,-0.31,invalid,7,inhale,correct,0.389284200000475,P106
P106,-0.31,valid,8,inhale,correct,0.309003499999562,P106
P106,-0.31,invalid,9,inhale,correct,0.398245400000633,P106
P106,0.31,invalid,10,inhale,correct,0.443532100000084,P106
P106,-0.31,invalid,11,inhale,correct,1.40096050000011,P106
P106,0.31,valid,12,inhale,correct,0.332501500000035,P106
P106,10,catch,13,inhale,incorrect,0.320506499999283,P106
P106,-0.31,invalid,14,inhale,correct,0.374242500000037,P106
P106,-0.31,valid,15,inhale,correct,0.708020099999885,P106
P106,10,catch,16,inhale,correct,NA,P106
P106,10,catch,17,inhale,correct,NA,P106
P106,0.31,invalid,18,inhale,correct,0.656540900000437,P106
P106,10,catch,19,inhale,correct,NA,P106
P106,0.31,invalid,20,inhale,correct,0.473718599999302,P106
P106,-0.31,valid,21,inhale,correct,0.408985199999734,P106
P106,0.31,valid,22,inhale,correct,0.378278399999544,P106
P106,-0.31,invalid,23,inhale,correct,0.377493900000445,P106
P106,0.31,valid,24,inhale,correct,0.384483599999839,P106
P106,-0.31,invalid,25,inhale,correct,0.362154500000543,P106
P106,-0.31,valid,26,inhale,correct,0.378407899999729,P106
P106,0.31,valid,27,inhale,correct,0.379309699999794,P106
P106,10,catch,28,inhale,correct,NA,P106
P106,0.31,valid,29,inhale,correct,0.334013900000173,P106
P106,0.31,valid,30,inhale,correct,0.440976699999737,P106
P106,-0.31,valid,31,inhale,correct,0.300552199999402,P106
P106,0.31,valid,32,inhale,correct,0.385459799999808,P106
P106,-0.31,invalid,33,inhale,correct,0.35354020000068,P106
P106,10,catch,34,inhale,incorrect,0.323572500000409,P106
P106,0.31,valid,35,inhale,correct,0.353196699999899,P106
P106,-0.31,invalid,36,inhale,correct,0.308051699999851,P106
P106,0.31,invalid,37,inhale,correct,0.320820100000674,P106
P106,0.31,invalid,38,inhale,correct,0.396091000000524,P106
P106,0.31,valid,39,inhale,correct,0.400574400000551,P106
P106,0.31,invalid,40,inhale,correct,0.443431799999416,P106
P106,10,catch,41,inhale,correct,NA,P106
P106,-0.31,valid,42,inhale,correct,0.707502899999781,P106
P106,10,catch,43,inhale,incorrect,0.400979000000007,P106
P106,0.31,invalid,44,inhale,correct,0.357217499999933,P106
P106,0.31,invalid,45,inhale,correct,0.321663899999294,P106
P106,0.31,valid,46,inhale,correct,0.429324499999893,P106
P106,-0.31,valid,47,inhale,correct,0.284824800000024,P106
P106,-0.31,invalid,48,inhale,correct,0.400093500000366,P106
P106,10,catch,49,inhale,correct,NA,P106
P106,-0.31,valid,50,inhale,correct,0.389627599999585,P106
P106,-0.31,valid,51,inhale,correct,0.308916599999975,P106
P106,-0.31,invalid,52,inhale,correct,0.595264399999905,P106
P106,-0.31,valid,53,inhale,correct,0.443862299999637,P106
P106,10,catch,54,inhale,correct,NA,P106
P106,0.31,invalid,55,inhale,correct,0.452681900000243,P106
P106,-0.31,valid,56,inhale,correct,0.33366070000011,P106
P106,0.31,valid,57,inhale,correct,0.573028599999816,P106
P106,-0.31,invalid,58,inhale,correct,0.38429989999986,P106
P106,0.31,invalid,59,inhale,correct,0.501911800000016,P106
P107,10,catch,0,inhale,incorrect,0.306197100000645,P107
P107,10,catch,1,inhale,correct,NA,P107
P107,0.31,invalid,2,inhale,correct,0.413318400000207,P107
P107,0.31,invalid,3,inhale,correct,0.337436400001025,P107
P107,-0.31,valid,4,inhale,correct,0.403493400001025,P107
P107,-0.31,invalid,5,inhale,correct,0.326596099999733,P107
P107,0.31,valid,6,inhale,correct,0.49381859999994,P107
P107,-0.31,invalid,7,inhale,correct,0.455468899999687,P107
P107,-0.31,valid,8,inhale,correct,0.361313899999004,P107
P107,-0.31,invalid,9,inhale,correct,0.510624599999574,P107
P107,0.31,invalid,10,inhale,correct,0.314389999999548,P107
P107,-0.31,invalid,11,inhale,correct,0.276032499999928,P107
P107,0.31,valid,12,inhale,correct,0.446597000000111,P107
P107,10,catch,13,inhale,correct,NA,P107
P107,-0.31,invalid,14,inhale,correct,0.407625200001348,P107
P107,-0.31,valid,15,inhale,correct,0.982616699999198,P107
P107,10,catch,16,inhale,correct,NA,P107
P107,10,catch,17,inhale,correct,NA,P107
P107,0.31,invalid,18,inhale,correct,0.481745600000067,P107
P107,10,catch,19,inhale,correct,NA,P107
P107,0.31,invalid,20,inhale,correct,0.35053969999899,P107
P107,-0.31,valid,21,inhale,correct,0.389673900001071,P107
P107,0.31,valid,22,inhale,correct,0.32013249999909,P107
P107,-0.31,invalid,23,inhale,correct,0.366183900001488,P107
P107,0.31,valid,24,inhale,correct,0.474117400000978,P107
P107,-0.31,invalid,25,inhale,correct,0.337392999999793,P107
P107,-0.31,valid,26,inhale,correct,0.304319899998518,P107
P107,0.31,valid,27,inhale,correct,0.437918300000092,P107
P107,10,catch,28,inhale,correct,NA,P107
P107,0.31,valid,29,inhale,correct,0.434458899999299,P107
P107,0.31,valid,30,inhale,correct,0.451394400000936,P107
P107,-0.31,valid,31,inhale,correct,0.478624200000922,P107
P107,0.31,valid,32,inhale,correct,0.33007920000091,P107
P107,-0.31,invalid,33,inhale,correct,0.343199400000231,P107
P107,10,catch,34,inhale,correct,NA,P107
P107,0.31,valid,35,inhale,correct,0.376026699999784,P107
P107,-0.31,invalid,36,inhale,correct,0.400626000000557,P107
P107,0.31,invalid,37,inhale,correct,0.336409699999422,P107
P107,0.31,invalid,38,inhale,correct,0.434163800000533,P107
P107,0.31,valid,39,inhale,correct,0.337317899999107,P107
P107,0.31,invalid,40,inhale,correct,0.415351899999223,P107
P107,10,catch,41,inhale,correct,NA,P107
P107,-0.31,valid,42,inhale,correct,0.397335899999234,P107
P107,10,catch,43,inhale,correct,NA,P107
P107,0.31,invalid,44,inhale,correct,0.365129600000728,P107
P107,0.31,invalid,45,inhale,correct,0.343438399999286,P107
P107,0.31,valid,46,inhale,correct,0.352021500000774,P107
P107,-0.31,valid,47,inhale,correct,0.498539700000038,P107
P107,-0.31,invalid,48,inhale,correct,0.457002999999531,P107
P107,10,catch,49,inhale,correct,NA,P107
P107,-0.31,valid,50,inhale,correct,0.406905100000586,P107
P107,-0.31,valid,51,inhale,correct,0.481328300000314,P107
P107,-0.31,invalid,52,inhale,correct,0.500239700000748,P107
P107,-0.31,valid,53,inhale,correct,0.311228399999891,P107
P107,10,catch,54,inhale,correct,NA,P107
P107,0.31,invalid,55,inhale,correct,0.384654000001319,P107
P107,-0.31,valid,56,inhale,correct,0.412738400000308,P107
P107,0.31,valid,57,inhale,correct,0.517703700001221,P107
P107,-0.31,invalid,58,inhale,correct,0.393933699999252,P107
P107,0.31,invalid,59,inhale,correct,0.333100899999408,P107
P107,10,catch,0,exhale,correct,NA,P107
P107,10,catch,1,exhale,incorrect,0.325666700000511,P107
P107,0.31,invalid,2,exhale,correct,0.489324599999236,P107
P107,0.31,invalid,3,exhale,correct,0.38905960000011,P107
P107,-0.31,valid,4,exhale,correct,0.479602800000066,P107
P107,-0.31,invalid,5,exhale,correct,0.412549599999693,P107
P107,0.31,valid,6,exhale,correct,0.410558700001275,P107
P107,-0.31,invalid,7,exhale,correct,0.375960900000791,P107
P107,-0.31,valid,8,exhale,correct,0.338423700000931,P107
P107,-0.31,invalid,9,exhale,correct,0.360827000000427,P107
P107,0.31,invalid,10,exhale,correct,0.342279899999994,P107
P107,-0.31,invalid,11,exhale,correct,0.331221200000073,P107
P107,0.31,valid,12,exhale,correct,0.253177099999448,P107
P107,10,catch,13,exhale,correct,NA,P107
P107,-0.31,invalid,14,exhale,correct,0.397279000000708,P107
P107,-0.31,valid,15,exhale,correct,0.37412889999905,P107
P107,10,catch,16,exhale,correct,NA,P107
P107,10,catch,17,exhale,correct,NA,P107
P107,0.31,invalid,18,exhale,correct,0.400679500000479,P107
P107,10,catch,19,exhale,correct,NA,P107
P107,0.31,invalid,20,exhale,correct,0.493472199999815,P107
P107,-0.31,valid,21,exhale,correct,0.371584200000143,P107
P107,0.31,valid,22,exhale,correct,0.618501099999776,P107
P107,-0.31,invalid,23,exhale,correct,0.453552099999797,P107
P107,0.31,valid,24,exhale,correct,0.370343199998388,P107
P107,-0.31,invalid,25,exhale,correct,0.453611099999762,P107
P107,-0.31,valid,26,exhale,correct,0.360490799999752,P107
P107,0.31,valid,27,exhale,correct,0.371957100000145,P107
P107,10,catch,28,exhale,correct,NA,P107
P107,0.31,valid,29,exhale,correct,0.373236199999155,P107
P107,0.31,valid,30,exhale,correct,0.398037499999191,P107
P107,-0.31,valid,31,exhale,correct,0.404998199999682,P107
P107,0.31,valid,32,exhale,correct,0.352671100001317,P107
P107,-0.31,invalid,33,exhale,correct,0.441290499999013,P107
P107,10,catch,34,exhale,correct,NA,P107
P107,0.31,valid,35,exhale,correct,0.375651299998935,P107
P107,-0.31,invalid,36,exhale,correct,0.538052399999287,P107
P107,0.31,invalid,37,exhale,correct,0.347822300000189,P107
P107,0.31,invalid,38,exhale,correct,0.408728200000041,P107
P107,0.31,valid,39,exhale,correct,0.341463900000235,P107
P107,0.31,invalid,40,exhale,correct,0.466174299999693,P107
